01/01/1987,0.2744063325,0.2434029145,0.1145321831,0.6666666667,0.7594936709,0.049689441
02/01/1987,0.2981530343,0.1920703689,0.1355009954,0.6666666667,0.7594936709,0.049689441
03/01/1987,0.3905013193,0.5221215702,0.097412077,0.5128205128,0.582278481,0.1180124224
04/01/1987,0.3562005277,0.5078114743,0.1486396815,0.358974359,0.7341772152,0.1055900621
05/01/1987,0.3298153034,0.3858474465,0.1093563371,0.5128205128,0.6075949367,0.0931677019
